official_fine_cell_type,gene,n_independent_fish,mean_within_fish_log2cpm_difference,sd_within_fish_log2cpm_difference,t_statistic,p_value,fdr_bh
microglia,igf1,12,2.5684112159282915,2.649418502737963,3.358184987475754,0.006384373837909942,0.04379977400426588
microglia,arap3,12,2.5640815209305328,0.9692617951287585,9.163921432413824,1.7562082130861694e-06,0.00017779177980080832
microglia,csf1ra,12,2.556621597252364,0.7144913889521389,12.395386622260938,8.330501646111843e-08,3.0472975021477123e-05
microglia,egr3,12,2.54833340210378,2.1353953454610046,4.133981968679157,0.001660878469163178,0.017533073269335443
microglia,si:dkey-56m19.5,12,2.5478779455162037,0.4569479992823728,19.315344678383017,7.763204097014688e-10,2.4283757101243e-06
microglia,ttc39c,12,2.5458331049514378,0.7136229600381705,12.358100936468922,8.593541778966383e-08,3.0618677754018534e-05
microglia,cd2ap,12,2.5451479321087693,0.6620284889493842,13.317630901918161,3.959431590619677e-08,1.975036467066379e-05
microglia,slc4a4b,12,2.5450868376137135,0.5696444989505515,15.477090432868069,8.193061637926093e-09,7.024270188640699e-06
microglia,swap70b,12,2.5442266868727246,0.5068341999667747,17.389236511368306,2.3832142894906048e-09,3.856099987672066e-06
microglia,prokr1a,12,2.5424243523083834,1.5465040970536352,5.694919478051394,0.00013923287933741965,0.003270422983409339
microglia,scn4bb,12,2.53989810843297,2.4811523697407125,3.546120442666503,0.004583181244177648,0.03508358745368688
microglia,fosb,12,2.5325000347277338,0.778453630240004,11.269569721104672,2.2122771506847933e-07,5.3711348344280804e-05
microglia,ch25h,12,2.5298639617923553,2.3905194372389365,3.666025759759488,0.0037153050803484062,0.030526922695225674
microglia,zgc:153184,12,2.526445665666733,0.7632256841841566,11.466941813349925,1.853138019717096e-07,5.0337466901919345e-05
microglia,insig1,12,2.522933921149511,1.550999791573365,5.634881138361807,0.00015219613188121112,0.0034824861369149515
microglia,mpp1,12,2.5182968962104746,0.7267974937770921,12.002843185690217,1.1604547376676773e-07,3.577199519990194e-05
microglia,irf8,12,2.5175813533582034,0.7660748912871049,11.384210253590446,1.995335112648565e-07,5.227771047562429e-05
microglia,BX901920.1,12,2.5170539471399747,0.7815481281960208,11.156485863260288,2.4515316973196347e-07,5.606200187754191e-05
microglia,qki2,12,2.516768965039173,0.6995701480339537,12.462429194874147,7.879245123246076e-08,2.9606149211131275e-05
microglia,slc36a1,12,2.5061211429939765,0.760871950173174,11.409880857351116,1.9499871786852285e-07,5.206623356461113e-05
microglia,inppl1a,12,2.4987167943864317,0.8089513115717829,10.70003689886816,3.7449059186359047e-07,6.671525576478964e-05
microglia,tnfsf12,12,2.4868750833526554,1.096008066128565,7.860150175096641,7.721684219024896e-06,0.00047498745862992826
microglia,arhgap17b,12,2.485644954747723,0.42953272830073125,20.046264545345792,5.213470861067635e-10,2.3838595512231763e-06
microglia,cd99l2,12,2.480185802441198,1.3803862552327117,6.2240663520877115,6.492390647366954e-05,0.001983423236248616
microglia,plcb3,12,2.4698640778143055,0.5406828562898811,15.824175006836404,6.4819080719493825e-09,5.971763127910118e-06
microglia,tmem104,12,2.4560383144918534,0.8387971813955144,10.143055414083125,6.413551240977557e-07,9.069885479186562e-05
microglia,scarb2a,12,2.450927714995967,0.871251309933221,9.744906617993115,9.565197681919247e-07,0.00011820774702858313
microglia,CU928117.1,12,2.4473015298838074,0.9845100707011706,8.611086300378577,3.2225751041359536e-06,0.000256264776759333
microglia,ttyh3a,12,2.4409745514955037,0.8084183859593428,10.459663007678046,4.709866407685098e-07,7.839414447552912e-05
microglia,tlr8b,12,2.428503953182274,0.881361630496084,9.544986048294414,1.1750097663997466e-06,0.0001347864477820349
microglia,enpp1,12,2.426405218567211,0.9954745506200077,8.443524981509876,3.8964942982885944e-06,0.00029368220075150437
microglia,si:dkey-151g10.3,12,2.4241458975979246,0.8033553392521606,10.453017872534103,4.7401070551525936e-07,7.839414447552912e-05
microglia,epb41l3b,12,2.417322724008958,0.8544086126548833,9.800757422761412,9.036456872056481e-07,0.00011530939269063701
microglia,glud1a,12,2.414802716668991,0.967783716604569,8.643586214077656,3.1070541559601255e-06,0.00024924310024457145
microglia,abi1a,12,2.4121067971323544,0.8027368628370026,10.409118403134308,4.94524328347204e-07,7.891148092157876e-05
microglia,CU896641.1,12,2.4118182564635045,2.1865037509530647,3.8210698307708006,0.002837885954619813,0.02547689828697466
microglia,mrc1b,12,2.4113376138357836,1.3809807176942572,6.04868584745895,8.324702087417023e-05,0.0023116214753875104
microglia,BX908750.1,12,2.4107045316582583,0.44011382237758795,18.97446759709525,9.393203543970743e-10,2.4283757101243e-06
microglia,bhlhe41,12,2.4096068015525285,1.2879619568683531,6.480876836922148,4.545245052850121e-05,0.0015705138290295097
microglia,ralgps1,12,2.4058767152676603,1.2362511713715378,6.741511440539044,3.193435032707397e-05,0.0012370003600272652
microglia,ppp1r9a,12,2.4048754880892234,0.6299480733851595,13.224475817075072,4.259372224779305e-08,2.050103105031934e-05
microglia,sall3b,12,2.3967368325742076,1.6414868132159564,5.057938855149465,0.0003674687635680987,0.006300940955306742
microglia,abca1b,12,2.3967262691769116,0.763480315372999,10.874548004610478,3.1792400095078695e-07,6.185989337648823e-05
microglia,camk1b,12,2.395989799985644,0.9196058265314422,9.025554097769813,2.0387890360134415e-06,0.0001948068077208066
microglia,bhlhe40,12,2.3955739338350495,0.8219735729306111,10.095837392670576,6.720343953114997e-07,9.406767160903567e-05
microglia,kif1b,12,2.385484081428268,1.3151660829295901,6.2832819114021135,5.9753071526419514e-05,0.0018735148769455077
microglia,clic5b,12,2.383905299710631,2.346510218277377,3.519307154402885,0.0048043054287433004,0.03611126559933492
microglia,rbpjb,12,2.3792615934578314,0.7891428841625493,10.44424792283218,4.780339503920754e-07,7.839414447552912e-05
microglia,tmem245,12,2.3762568369307573,1.342070514593621,6.133504206585222,7.377813302294563e-05,0.002146256158113349
microglia,spi1a,12,2.3694898653668113,0.6552540319030673,12.526674037900397,7.471613230796054e-08,2.8534639435434508e-05
microglia,kctd12.2,12,2.365106497224725,0.9134706391466003,8.969055912583194,2.1679723256258592e-06,0.00020026370624089376
microglia,si:zfos-741a10.3,12,2.352908560715545,0.9047719299574254,9.008584457112528,2.0766940457952604e-06,0.00019603542949741927
microglia,AXL,12,2.348607000144313,1.5034763729361718,5.411334324220302,0.0002129606102054584,0.004321430725581917
microglia,tgfbr1b,12,2.341915850226917,0.8308942025202958,9.763739420350099,9.383260791326963e-07,0.00011701352718638874
microglia,si:ch1073-392o20.2,12,2.3270322857785666,0.45972449691653217,17.534580718910018,2.181112386475399e-09,3.856099987672066e-06
microglia,parp12a,12,2.323548093682357,1.766605029823193,4.556200490938754,0.0008217419219795394,0.01100805157690853
microglia,mfng,12,2.314572313958952,0.5067702972649702,15.82159359854132,6.4930979352741225e-09,5.971763127910118e-06
microglia,gpd1a,12,2.3116296025498064,0.8723184786627094,9.179812231043307,1.726568466058027e-06,0.00017609072812751662
microglia,rac1a,12,2.310444003580333,1.1400586790144605,7.020351629099307,2.21017335323547e-05,0.0009694350545986876
microglia,si:dkey-27i16.2,12,2.3096374151590546,0.8568303451711409,9.337692981259911,1.4597672475771876e-06,0.00015403351706646208
microglia,cyfip1,12,2.3078591482172404,0.8096299619300751,9.874459912268236,8.386545378924912e-07,0.00010904496325630567
microglia,mgat1b,12,2.2991363002726986,1.05458948147399,7.5521725857389255,1.124735457210699e-05,0.0006122443902495144
microglia,itgav,12,2.298383854991654,0.8891545857104531,8.95438808080988,2.202937099585709e-06,0.0002015652751619084
microglia,ier2a,12,2.293708150975918,0.8718789757211342,9.113235129770672,1.8544804500314012e-06,0.00018500971326040544
microglia,BX322618.1,12,2.276489768175612,0.8960560804829156,8.800779387079965,2.6079858750237215e-06,0.00022429496075635047
microglia,srgap3,12,2.274397730573693,1.2088629380828562,6.5174839956967565,4.323085854957956e-05,0.0015128043422292284
microglia,marveld1,12,2.2609282071529213,0.8347098683076117,9.383002827064482,1.391690888887773e-06,0.00015031905329384275
microglia,si:ch1073-90m23.1,12,2.2568181097888194,1.793320968367068,4.35942444051732,0.0011373843217905332,0.013665365489341332
microglia,CABZ01020840.1,12,2.255067435401395,0.6496438425909338,12.024716056821662,1.1389365362575942e-07,3.550764076389443e-05
microglia,slc7a8a,12,2.2364575616991513,0.7009694113916416,11.052288624532487,2.696948115591473e-07,5.659186939971809e-05
microglia,si:dkey-265e15.2,12,2.233154347913823,0.9523933770440994,8.12256129654078,5.65132587418415e-06,0.0003790809910959466
microglia,mmp14b,12,2.2288978566330244,1.0682120797605934,7.228085893645754,1.6907402963743055e-05,0.0008174963454468521
microglia,zgc:123010,12,2.226570905935383,0.7278177709015107,10.597526166358524,4.1273556977670253e-07,7.212356915174417e-05
microglia,BX248082.2,12,2.2255259791182276,0.684974938248368,11.255080599750473,2.2414671647941695e-07,5.394267690011232e-05
microglia,smox,12,2.219551780598446,1.1295206878006145,6.80709347876078,2.9260581734043398e-05,0.001161742488963069
microglia,slc43a2b,12,2.2146206504403554,0.6740671884819407,11.381166600595328,2.000787169652105e-07,5.227771047562429e-05
microglia,mvb12ba,12,2.2118878680788483,0.8644339753477079,8.863839870747231,2.4327261587941652e-06,0.00021590415248173993
microglia,mef2cb,12,2.2097822854075386,1.3181056337652106,5.8075090401643745,0.00011798623097544029,0.0029293685491504112
microglia,mafba,12,2.2045259372024977,0.6013439757190944,12.699390312415092,6.484919908743596e-08,2.6554295178564263e-05
microglia,PAQR9,12,2.2012273948213745,0.8020697496165758,9.506997835701206,1.2223311372260296e-06,0.00013800269444360543
microglia,klf12a,12,2.2012027570069606,0.7390244470288329,10.317913103483564,5.402830127254405e-07,8.319080478477851e-05
microglia,ier2b,12,2.200038136507466,0.8142665934109231,9.359533749402045,1.42651358801705e-06,0.0001522817131799524
microglia,coro1ca,12,2.198525686896535,0.8306965502071452,9.168108837097009,1.7483448414004649e-06,0.00017765126194008057
microglia,anxa3b,12,2.1960783271337276,1.765744853799313,4.30834526495955,0.0012385562767889629,0.014447190243922277
microglia,slc17a5,12,2.1925106634798044,1.5349350807509698,4.948143948114883,0.00043691346706971606,0.007112239147644288
microglia,slc38a2,12,2.1922911715004525,0.9626381336120289,7.889069758281245,7.457818592338287e-06,0.00045978708557483354
microglia,lima1a,12,2.1906327476026877,1.240735434758445,6.116190629005065,7.5613191532839e-05,0.0021711575734631007
microglia,ip6k2a,12,2.188798196392561,0.9462136400388756,8.013221376752249,6.430433005687444e-06,0.0004131590855059368
microglia,pgap4,12,2.1873647350435887,0.9552213583780867,7.932458424532739,7.07997607421274e-06,0.0004424581858679419
microglia,adrb2a,12,2.1867920609314084,0.458198100696176,16.532739657220784,4.076066468342919e-09,5.325089693285142e-06
microglia,si:dkey-56i24.1,12,2.1777925660964303,0.7171144173694577,10.520071222836561,4.444346881567577e-07,7.489155240996366e-05
microglia,mras,12,2.1777094122478955,1.2804985194041383,5.891304502077072,0.00010442635112353214,0.0027104417626055855
microglia,junbb,12,2.168990284829308,1.0152504666978552,7.400738039878586,1.3586222039558027e-05,0.0007008418152803042
microglia,scarf1,12,2.1656248500654898,1.9363248889856346,3.874321186267609,0.0025885765012704336,0.02396231409179342
microglia,arhgef4,12,2.1638260267445837,1.1265574900561341,6.653644665528366,3.5934534775953865e-05,0.0013179999486340834
microglia,rgs5b,12,2.160547191566152,1.8498732284324735,4.0458745501320985,0.0019290661673662985,0.01951472356257168
microglia,eepd1,12,2.157579757340035,2.217065672540738,3.3711565763520723,0.006239443441980009,0.04316165679039878
microglia,snx33,12,2.1502184282234262,1.9326086610813002,3.854155929292087,0.002680202117204691,0.02448596239943746
microglia,CU570894.1,12,2.147278057566207,0.6056451988720184,12.281760676413446,9.160654330004532e-08,3.181298120806005e-05
microglia,smpd2a,12,2.145029190390923,1.2049244211371406,6.166859059872188,7.037555778673052e-05,0.0020767570347523545
microglia,mafbb,12,2.1436214607578834,0.6706889565577675,11.071782965634304,2.6490814757866645e-07,5.659186939971809e-05
microglia,slc43a2a,12,2.1389514430035876,1.2401947007299041,5.974501539193117,9.259465250994895e-05,0.00247812817946893
microglia,entpd1,12,2.13628468919203,0.8158907444201022,9.070218399749058,1.9425477197162032e-06,0.0001896576394676656
microglia,csf3a,12,2.127858713830727,2.0473390011262786,3.6003411273418715,0.004167437251962571,0.032949176082879866
microglia,itgae.1,12,2.122031474705816,1.0228162872145263,7.1869530733819635,1.782106129239769e-05,0.0008429669250981562
microglia,gng10,12,2.112885617722513,0.9783991127424015,7.4808433344122856,1.2290010820364816e-05,0.0006547115472945801
microglia,BX571880.1,12,2.112586697645281,1.0873950015043328,6.730042883503537,3.242824347370074e-05,0.0012403377661825605
microglia,etnk1,12,2.1112632936003273,0.9497112274223655,7.700899362000861,9.366765262831089e-06,0.0005393717659856646
microglia,bin1b,12,2.1061434391237532,1.0242295620848787,7.1233004389457,1.934103674102914e-05,0.0008858453138399574
microglia,myo9ab,12,2.10020394015483,0.9840252527562805,7.393428004851156,1.371162295970047e-05,0.0007044538874520269
microglia,arpp21,12,2.099056102518055,1.8233882064035891,3.9878198232615487,0.0021301094594102952,0.02102142194925232
microglia,inpp5b,12,2.0968074051338497,1.2604762725312924,5.762547123691809,0.000126024779902159,0.003058000545728353
microglia,vrk2,12,2.0848382134701153,0.7088278714112202,10.18878025803941,6.130858565609843e-07,8.946814082314151e-05
microglia,skia,12,2.084557048519704,0.5451470032396419,13.24618386547299,4.187335623234584e-08,2.050103105031934e-05
microglia,notch1a,12,2.082551643235884,1.0795553494209982,6.682538801563451,3.456289119012379e-05,0.0012949019402459596
microglia,DAB2,12,2.080238222740851,0.7968764616010803,9.04300344471124,2.0005903205226693e-06,0.000193357390910766
microglia,nck1a,12,2.0791767426948904,0.8205471324140202,8.777654845172377,2.67562983194328e-06,0.00022736513274018678
microglia,wdfy4,12,2.0790589476803016,0.5912735775182613,12.18060764503467,9.975511072583395e-08,3.297327063570186e-05
microglia,prcp,12,2.0767171579461023,0.8307606605654507,8.659484737913406,3.0521772239094888e-06,0.000247010271793383
microglia,BX682234.1,12,2.0731922963564813,1.0486067890819986,6.848848259495716,2.768398653191745e-05,0.0011235357551821824
microglia,usp43a,12,2.0712956143837515,1.6532687359869482,4.339995263341836,0.0011748081148603973,0.013934656563421964
microglia,cmklr1,12,2.067727248328172,1.019600326891165,7.025122601164626,2.196485690407434e-05,0.0009694350545986876
microglia,itgb5,12,2.066894078371074,2.001783086217428,3.576776706977435,0.004343135805077301,0.03388629605956424
microglia,CABZ01078737.1,12,2.063601775788586,0.8948483720218925,7.988533552738575,6.621896549334638e-06,0.00042446666315653226
microglia,rgs2,12,2.0605077000549485,1.328380948295454,5.3733140790096305,0.00022564134128604638,0.004487410373955932
microglia,psap,12,2.0580759256054018,0.8071345293837799,8.832956438388091,2.5169146989111463e-06,0.00021815048168604908
microglia,spns1,12,2.0570671616748832,1.2689727543038156,5.615478861178708,0.00015665520806886046,0.003546069004430022
microglia,loxl4,12,2.056633779061888,1.2744391795315295,5.590214511777643,0.00016267084080348406,0.0036372245455937938
microglia,xirp2a,12,2.0521000571859935,0.9705508969658591,7.32437952996126,1.4959400922424673e-05,0.0007572161703076031
microglia,grapa,12,2.0445063864456072,0.8380541960051917,8.45097836059496,3.863486180934641e-06,0.00029280315849155214
microglia,slc16a9a,12,2.0432462906421125,1.777320019475328,3.982407612573353,0.0021499306832005937,0.02114856518236224
microglia,zgc:162183,12,2.0414956648768205,1.675034551433338,4.2219716745215825,0.00143162128072995,0.015907869516738025
microglia,fosab,12,2.039971863360912,0.6848032396428422,10.319270438016208,5.395693542457054e-07,8.319080478477851e-05
